[2025-11-20 09:23:20] | TEST_CLI        | console_user         | SUCCESS    | Simulation de test de log
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:45] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | LOGIN           | &quot;&#039;         | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | &lt;!--              | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | ]]&gt;               | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:46] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:46] | LOGIN           | zj 9292*3522 zj      | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj{5862*8759}zj      | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj${8108*5606}zj     | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj#{4833*4258}zj     | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj{#6196*7727}zj     | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj{@4992*6935}zj     | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj{{8837*7157}}zj    | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj{{=5894*9717}}zj   | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj&lt;%=6107*8934%&gt;zj | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj#set($x=6034*1321)${x}zj | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj&lt;p th:text=&quot;${8864*7489}&quot;&gt;&lt;/p&gt;zj | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj{@math key=&quot;9293&quot; method=&quot;multiply&quot; operand=&quot;6618&quot;/}zj | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj{{36570|add:55600}}zj | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zj{{print &quot;3522&quot; &quot;8203&quot;}}zj | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:46] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:09:47] | LOGIN           | &lt;#assign ex=&quot;freemarker.template.utility.Execute&quot;?new()&gt; ${ ex(&quot;sleep 15&quot;) } | FAILURE    | Invalid credentials
[2025-11-20 14:09:47] | LOGIN           | #set($engine=&quot;&quot;)
#set($proc=$engine.getClass().forName(&quot;java.lang.Runtime&quot;).getRuntime().exec(&quot;sleep 15&quot;))
#set($null=$proc.waitFor())
${null} | FAILURE    | Invalid credentials
[2025-11-20 14:09:47] | LOGIN           | {{= global.process.mainModule.require(&#039;child_process&#039;).execSync(&#039;sleep 15&#039;).toString() }} | FAILURE    | Invalid credentials
[2025-11-20 14:09:47] | LOGIN           | &lt;%= global.process.mainModule.require(&#039;child_process&#039;).execSync(&#039;sleep 15&#039;).toString()%&gt; | FAILURE    | Invalid credentials
